time,qsize,idle_count
1.6689300537109375e-06,1,0
1.0011417865753174,1,15
2.002281904220581,600,15
3.0034337043762207,625,10
4.004569053649902,636,7
5.005683183670044,960,4
6.007251262664795,922,2
7.007618188858032,1832,0
8.011710166931152,1843,0
9.01280665397644,1839,0
10.018612623214722,1854,0
11.019832849502563,2200,0
12.02209186553955,2206,0
13.025834560394287,2199,0
14.029104709625244,2200,0
15.030752420425415,2200,0
16.038400173187256,2204,0
17.042957305908203,2198,0
18.044095993041992,2195,0
19.052482843399048,2180,0
20.053588151931763,2169,0
21.05471420288086,2159,0
22.060324668884277,2137,0
23.061620473861694,2115,0
24.0706889629364,2111,0
25.071775913238525,2078,0
26.07285976409912,2052,0
27.086927890777588,2074,0
28.088109731674194,2072,0
29.089203357696533,2076,0
30.092320442199707,2079,0
31.093526124954224,2178,0
32.094642162323,2175,0
33.100651264190674,2163,0
34.10177397727966,2142,0
35.1109185218811,2141,0
36.111698627471924,2130,0
37.1161150932312,2117,0
38.11861062049866,2105,0
39.120227098464966,2100,0
40.124619007110596,2093,0
41.125879526138306,2079,0
42.12829256057739,2065,0
43.12977147102356,2059,0
44.13093376159668,2047,0
45.13234281539917,2038,0
46.1334388256073,2024,0
47.13704228401184,2013,0
48.1382737159729,1993,0
49.13937568664551,1986,0
50.14028286933899,1970,0
51.141759157180786,1956,0
52.14545178413391,1941,0
53.147032022476196,1926,0
54.15168237686157,1914,0
55.1546413898468,1900,0
56.15744924545288,1893,0
57.159531116485596,1877,0
58.16195368766785,1868,0
59.39294099807739,1850,0
60.404319047927856,1842,0
61.40606379508972,1827,0
62.40920615196228,1814,0
63.52022385597229,1802,0
64.52145266532898,1788,0
65.52263379096985,1776,0
66.52393388748169,1767,0
67.52920079231262,1757,0
68.53295016288757,1765,0
69.5341591835022,1754,0
70.53554630279541,2291,0
71.53723311424255,2326,0
72.54396557807922,2361,0
73.54505801200867,2429,0
74.82542037963867,2460,0
75.82661247253418,2506,0
76.82783150672913,2564,0
77.83579444885254,2603,0
78.86163759231567,2605,0
79.86457300186157,2624,0
80.86691093444824,2651,0
81.86766338348389,2692,0
82.8758065700531,2753,0
83.87718534469604,2794,0
85.24026226997375,2844,0
86.24134612083435,2844,0
87.24557161331177,2909,0
88.24666666984558,2948,0
89.25179052352905,3012,0
90.25344729423523,3057,0
91.2545416355133,3098,0
92.8702871799469,3142,0
93.87159538269043,3159,0
94.8807761669159,3182,0
95.88202357292175,3216,0
96.88498210906982,3279,0
97.88614130020142,3283,0
98.89119529724121,3348,0
99.89789414405823,3360,0
100.89961791038513,3367,0
101.91296434402466,3419,0
102.91467452049255,3471,0
103.91541767120361,3553,0
104.91661095619202,3561,0
106.60819268226624,3620,0
107.61501169204712,3635,0
108.61545538902283,3685,0
109.61653923988342,3724,0
110.61842489242554,3758,0
111.61943340301514,3798,0
112.62183237075806,3878,0
113.62645626068115,3933,0
114.62746524810791,4019,0
115.6314480304718,4079,0
116.63257765769958,4116,0
117.63437104225159,4201,0
118.6424298286438,4206,0
119.64682197570801,4226,0
120.6494653224945,4247,0
121.6505537033081,4262,0
122.65549969673157,4349,0
123.65872287750244,4404,0
124.66786122322083,4422,0
125.66985487937927,4424,0
126.671555519104,4459,0
127.67264890670776,4460,0
128.67810130119324,4483,0
129.6792287826538,4492,0
130.68454766273499,4499,0
131.68897891044617,4519,0
132.6936810016632,4540,0
133.70209622383118,4540,0
134.70321226119995,4540,0
135.70444679260254,4540,0
136.70571160316467,4540,0
137.7110195159912,4540,0
138.7188425064087,4540,0
139.7211456298828,4539,0
140.72262287139893,4537,0
141.7260262966156,4537,0
142.72963643074036,4537,0
143.73239159584045,4537,0
144.73350596427917,4537,0
145.73703575134277,4536,0
146.74151420593262,4803,0
147.74529886245728,4803,0
148.74639177322388,4802,0
149.74753785133362,4801,0
150.7520580291748,4791,0
151.75600910186768,4784,0
152.76438570022583,4779,0
153.76554155349731,4771,0
154.77472043037415,4763,0
155.77600073814392,4757,0
156.77775192260742,4746,0
157.78414821624756,4733,0
158.78941011428833,4725,0
159.79136300086975,4717,0
161.80387258529663,4705,0
162.80915760993958,4694,0
163.8116157054901,4685,0
164.81272506713867,4673,0
165.82325148582458,4664,0
166.8234133720398,4651,0
167.82450437545776,4641,0
168.82480025291443,4634,0
169.82591032981873,4625,0
170.82943105697632,4613,0
171.83378863334656,4606,0
172.83613681793213,4597,0
173.83741784095764,4588,0
174.8460910320282,4573,0
175.84722328186035,4561,0
176.84748768806458,4546,0
177.8499777317047,4536,0
178.85109782218933,4521,0
179.85676193237305,4511,0
180.85882830619812,4497,0
181.85952711105347,4482,0
182.8637285232544,4468,0
183.86482882499695,4468,0
184.86697149276733,4469,0
185.86808371543884,4468,0
186.87082242965698,4468,0
187.8718876838684,4467,0
188.8735797405243,4465,0
189.87778306007385,4480,0
190.8807830810547,4877,0
191.88197374343872,4972,0
192.88523650169373,5372,0
194.9432864189148,5498,0
195.94591212272644,5494,0
196.9491469860077,5641,0
197.9553201198578,5821,0
198.956711769104,5819,0
199.95888304710388,5815,0
200.96309804916382,5817,0
201.9643590450287,5814,0
202.9686987400055,5847,0
203.970849275589,5846,0
204.97143602371216,5842,0
205.97257375717163,5831,0
206.97516775131226,5844,0
207.98871517181396,5840,0
208.99290776252747,5842,0
209.9940378665924,5847,0
210.9951822757721,5844,0
211.9973111152649,5838,0
212.9984209537506,5827,0
214.00198435783386,5819,0
215.00899744033813,5821,0
216.01334834098816,5821,0
217.01449966430664,5819,0
218.01687097549438,5818,0
219.03107619285583,5818,0
220.03229975700378,5818,0
221.03341937065125,5814,0
222.03451704978943,5810,0
223.0391161441803,5806,0
224.03943753242493,5806,0
225.0594503879547,5806,0
226.0605661869049,5798,0
227.0687735080719,5794,0
228.07382464408875,5794,0
229.07544684410095,5794,0
230.07653760910034,5793,0
231.0825424194336,5786,0
232.08724665641785,5786,0
233.0879352092743,5782,0
234.09162306785583,5778,0
235.09816098213196,5777,0
236.10140562057495,5770,0
237.10456442832947,5768,0
238.10718250274658,5767,0
239.10784888267517,5767,0
240.10899448394775,5759,0
241.11085391044617,5757,0
242.11378288269043,5757,0
243.11664152145386,5757,0
244.11789417266846,5749,0
245.12057447433472,5748,0
246.12315130233765,5747,0
247.1244421005249,5746,0
248.1279468536377,5739,0
249.12959098815918,5733,0
250.13496947288513,5729,0
251.13720417022705,5723,0
252.14520573616028,5718,0
253.1489315032959,5718,0
254.15490126609802,5718,0
255.15613317489624,5712,0
256.1621425151825,5736,0
257.16280722618103,5735,0
258.16973638534546,5732,0
259.171103477478,5730,0
260.1804356575012,5719,0
261.1817376613617,5711,0
262.18977880477905,5710,0
263.1939027309418,5710,0
264.1951005458832,5830,0
265.2002537250519,5958,0
266.20146203041077,6081,0
267.2026286125183,6206,0
268.20797395706177,6390,0
269.2103304862976,6485,0
270.21419310569763,6484,0
271.2172586917877,6669,0
272.21745014190674,6795,0
273.2187571525574,6914,0
274.2212703227997,7072,0
275.22246837615967,7196,0
276.22505354881287,7384,0
277.22641015052795,7382,0
278.2275972366333,7539,0
279.22958278656006,7690,0
280.2323453426361,7818,0
281.2338900566101,7940,0
282.241375207901,8066,0
283.25452876091003,8097,0
284.2558617591858,8247,0
285.26143860816956,8407,0
286.2625904083252,8433,0
287.2634656429291,8651,0
288.2669413089752,8934,0
289.2680435180664,8934,0
290.2747220993042,9089,0
291.2880742549896,9151,0
292.289231300354,9212,0
293.2906918525696,9310,0
294.2920243740082,9419,0
295.2939419746399,9509,0
296.2983829975128,9509,0
298.07637095451355,9580,0
299.0784320831299,9596,0
300.0794982910156,9724,0
301.0808117389679,9811,0
302.0825183391571,9941,0
303.08362770080566,9939,0
304.088609457016,10049,0
305.0909655094147,10062,0
306.0935776233673,10265,0
307.0946834087372,10367,0
308.1016638278961,10481,0
309.1028151512146,10583,0
310.10596799850464,10805,0
311.1104190349579,10805,0
312.11147475242615,10805,0
313.1132357120514,10799,0
314.1165716648102,11039,0
315.12110114097595,11039,0
316.12230014801025,11147,0
317.1266441345215,11255,0
318.1343584060669,11255,0
319.1354515552521,11395,0
320.1391806602478,11593,0
321.1394302845001,11587,0
322.14460921287537,11977,0
323.151260137558,11976,0
324.15252327919006,12071,0
325.15597772598267,12358,0
326.1613097190857,12406,0
327.16343998908997,12696,0
328.1645920276642,12818,0
329.1710617542267,13196,0
330.1738293170929,13196,0
331.1790783405304,13226,0
332.18149614334106,13599,0
333.1845004558563,13691,0
334.18785405158997,13753,0
335.18894720077515,13779,0
336.19284081459045,14157,0
337.1963105201721,14157,0
338.20005536079407,14157,0
339.2013397216797,14343,0
340.2073860168457,14498,0
341.2084753513336,14529,0
342.20993185043335,14525,0
343.21369314193726,14715,0
344.2165379524231,14741,0
345.21763706207275,14895,0
346.2243311405182,15211,0
347.2254521846771,15211,0
348.22656440734863,15394,0
349.22937202453613,15583,0
350.23728585243225,15583,0
351.23886728286743,15765,0
352.24233508110046,15955,0
353.24736404418945,15985,0
354.25123023986816,16177,0
355.2514183521271,16214,0
356.2561309337616,16336,0
357.257253408432,16425,0
358.2654540538788,16647,0
359.2709617614746,16646,0
360.2720069885254,16665,0
361.2735495567322,16822,0
362.2773587703705,17025,0
363.27982807159424,17043,0
364.2851839065552,17059,0
365.2862684726715,17216,0
366.2890577316284,17349,0
367.2939672470093,17349,0
368.29612708091736,17469,0
369.29988527297974,17601,0
370.3010666370392,17594,0
371.30248856544495,17853,0
372.3056426048279,17853,0
373.30682349205017,17867,0
374.31063294410706,18202,0
375.3174479007721,18399,0
376.3193554878235,18398,0
377.3214375972748,18431,0
378.32259154319763,18652,0
379.3385190963745,18911,0
380.3396050930023,18904,0
381.34337615966797,19235,0
382.3477816581726,19254,0
383.34903621673584,19301,0
384.3502788543701,19295,0
385.3528447151184,19288,0
386.3551621437073,19274,0
387.3625211715698,19271,0
388.36361598968506,19250,0
389.3662738800049,19248,0
390.36942982673645,19242,0
391.3718373775482,19239,0
392.37304162979126,19221,0
393.3742060661316,19218,0
394.37730050086975,19208,0
395.38398480415344,19194,0
396.3850793838501,19173,0
397.3861782550812,19172,0
398.39127826690674,19167,0
399.39483308792114,19165,0
400.39548325538635,19147,0
401.3976902961731,19134,0
402.40109729766846,19122,0
403.4084131717682,19122,0
404.40950059890747,19116,0
405.41205167770386,19108,0
406.42303252220154,19094,0
407.42664527893066,19090,0
408.43022179603577,19081,0
409.43657064437866,19067,0
410.4393484592438,19065,0
411.4405040740967,19042,0
412.4458796977997,19042,0
413.447625875473,19025,0
414.4557909965515,19018,0
415.45764923095703,19008,0
416.46184396743774,18989,0
417.4646837711334,18980,0
418.4658143520355,18958,0
419.46693682670593,18938,0
420.4679026603699,18925,0
421.4725558757782,18918,0
422.47443175315857,18914,0
423.47604870796204,18902,0
424.4805283546448,18875,0
425.4836950302124,18871,0
426.4865746498108,18864,0
427.4878990650177,18849,0
428.4891173839569,18823,0
429.4915454387665,18812,0
430.4953806400299,18807,0
431.49665093421936,18781,0
432.49990677833557,18776,0
433.5057396888733,18773,0
434.50687623023987,18752,0
435.5095753669739,18743,0
436.51394867897034,18735,0
437.51509165763855,18722,0
438.5154173374176,18700,0
439.5217306613922,18699,0
440.52608346939087,18693,0
441.5301365852356,18688,0
442.5312671661377,18669,0
443.53521633148193,18666,0
444.53559851646423,18646,0
445.53670382499695,18626,0
446.54153990745544,18616,0
447.54409670829773,18614,0
448.54518127441406,18602,0
449.5497155189514,18579,0
450.55087637901306,18568,0
451.5562174320221,18547,0
452.5584855079651,18547,0
453.5622878074646,18537,0
454.56338381767273,18515,0
455.56925892829895,18507,0
456.573881149292,18505,0
457.5762264728546,18488,0
458.5808548927307,18471,0
459.58499360084534,18468,0
460.58638882637024,18438,0
461.59006547927856,18438,0
462.59114837646484,18406,0
463.59781312942505,18401,0
464.6027743816376,18396,0
465.6078350543976,18389,0
466.6089425086975,18375,0
467.61002826690674,18358,0
468.61370182037354,18349,0
469.61794900894165,18343,0
470.61975717544556,18322,0
471.6220397949219,18315,0
472.6266951560974,18304,0
473.62786507606506,18304,0
474.6300983428955,18274,0
475.63327622413635,18274,0
476.6358742713928,18266,0
477.6371307373047,18247,0
478.64269185066223,18236,0
479.645619392395,18225,0
480.646963596344,18215,0
481.65348267555237,18194,0
482.6565787792206,18191,0
483.6577105522156,18177,0
484.6598632335663,18158,0
485.66902804374695,18155,0
486.6765956878662,18148,0
487.6785879135132,18116,0
488.6802804470062,18115,0
489.68223810195923,18110,0
490.68316674232483,18102,0
491.6842474937439,18081,0
492.6871716976166,18066,0
493.6890296936035,18056,0
494.6917071342468,18039,0
495.69689989089966,18038,0
496.69869351387024,18022,0
497.70280361175537,18005,0
498.7037215232849,17985,0
499.7048099040985,17963,0
500.7077987194061,17955,0
501.71051502227783,17952,0
502.71159386634827,17938,0
503.7228262424469,17916,0
504.7256760597229,17915,0
505.7267715930939,17901,0
506.7289345264435,17881,0
507.7349181175232,17881,0
508.7359232902527,17860,0
509.7398347854614,17852,0
510.7410180568695,17831,0
511.74557280540466,17821,0
512.7528431415558,17816,0
513.7541179656982,17795,0
514.7552194595337,17786,0
515.7696664333344,17785,0
516.7728755474091,17782,0
517.7760961055756,17780,0
518.7774465084076,17769,0
519.7800762653351,17768,0
520.7826817035675,17752,0
521.7850871086121,17746,0
522.7888789176941,17744,0
523.7912101745605,17731,0
524.7922956943512,17715,0
525.7948200702667,17715,0
526.7993462085724,17709,0
527.7996172904968,17697,0
528.8042695522308,17679,0
529.8055644035339,17667,0
530.8113467693329,17643,0
531.8141391277313,17641,0
532.8158824443817,17639,0
533.8170013427734,17612,0
534.8264696598053,17610,0
535.8286938667297,17603,0
536.8304600715637,17590,0
537.8326692581177,17571,0
538.8337590694427,17551,0
539.8444714546204,17540,0
540.8456330299377,17530,0
541.8467500209808,17514,0
542.8494811058044,17511,0
543.8506283760071,17487,0
544.8518061637878,17476,0
545.8570802211761,17471,0
546.8583505153656,17456,0
547.8625247478485,17436,0
548.8692417144775,17436,0
549.8778474330902,17429,0
550.8789753913879,17396,0
551.8805882930756,17390,0
552.8841850757599,17383,0
553.8933072090149,17379,0
554.8946630954742,17354,0
555.8966052532196,17342,0
556.8976757526398,17336,0
557.9024531841278,17305,0
558.9072976112366,17305,0
559.9106595516205,17293,0
560.9115209579468,17257,0
561.9170091152191,17251,0
562.9254014492035,17243,0
563.9287552833557,17236,0
564.9302642345428,17220,0
565.938398361206,17199,0
566.9395344257355,17175,0
567.9453434944153,17162,0
568.9560761451721,17158,0
569.9571635723114,17141,0
570.9622838497162,17114,0
571.9713146686554,17113,0
572.9731886386871,17101,0
573.9910292625427,17078,0
574.9920792579651,17054,0
575.99542760849,17028,0
577.0012807846069,17010,0
578.0032432079315,17000,0
579.0036916732788,16985,0
580.0087521076202,16963,0
581.0098896026611,16949,0
582.0166401863098,16924,0
583.0226790904999,16919,0
584.0275077819824,16909,0
585.0333378314972,16903,0
586.0344505310059,16872,0
587.0390043258667,16862,0
588.0427775382996,16856,0
589.0474956035614,16848,0
590.0485947132111,16827,0
591.0517234802246,16807,0
592.0608382225037,16800,0
593.0619914531708,16774,0
594.0648334026337,16757,0
595.075177192688,16751,0
596.0778214931488,16744,0
597.0789086818695,16724,0
598.0803544521332,16698,0
599.0839228630066,16687,0
600.0877139568329,16673,0
601.093888759613,16649,0
602.095029592514,16637,0
603.098984003067,16613,0
604.1009087562561,16597,0
605.1044254302979,16572,0
606.1055314540863,16537,0
607.1082851886749,16533,0
608.1107323169708,16521,0
609.1118550300598,16506,0
610.1162385940552,16485,0
611.1176016330719,16472,0
612.1184120178223,16444,0
613.1259541511536,16441,0
614.127747297287,16431,0
615.1304380893707,16427,0
616.1314499378204,16401,0
617.1391010284424,16387,0
618.1439940929413,16381,0
619.1453347206116,16347,0
620.1488974094391,16343,0
621.1500959396362,16339,0
622.1513352394104,16309,0
623.1608376502991,16300,0
624.1628842353821,16295,0
625.1643724441528,16280,0
626.1663255691528,16276,0
627.1695010662079,16273,0
628.1722960472107,16262,0
629.1751606464386,16262,0
630.1763615608215,16259,0
631.1794996261597,16254,0
632.1806056499481,16250,0
634.0623342990875,16295,0
635.0634186267853,16294,0
636.06454205513,16294,0
637.0674510002136,16292,0
638.0756635665894,16297,0
639.0801291465759,16301,0
640.0814175605774,16300,0
641.0847990512848,16339,0
642.0872981548309,16339,0
643.0894846916199,16348,0
644.0906043052673,16346,0
645.0930633544922,16338,0
646.0965707302094,16366,0
647.0977456569672,16361,0
648.1081252098083,16360,0
649.1092300415039,16358,0
650.1123330593109,16397,0
651.1139175891876,16395,0
652.1250114440918,16563,0
653.1281945705414,16563,0
654.1293964385986,16560,0
655.1338744163513,16562,0
656.136020898819,16561,0
657.1405138969421,16560,0
658.1416487693787,16564,0
659.1455185413361,16562,0
660.1523461341858,16562,0
661.1541023254395,16562,0
662.1551892757416,16560,0
663.1605930328369,16560,0
664.1675901412964,16560,0
665.1686818599701,16560,0
666.1796169281006,16560,0
667.1891484260559,16560,0
668.1938650608063,16560,0
669.1951153278351,16557,0
670.196949005127,16555,0
671.2004446983337,16555,0
672.2134408950806,16555,0
673.2145776748657,16555,0
674.2154335975647,16555,0
675.2171521186829,16555,0
676.2183020114899,16555,0
677.2232191562653,16555,0
678.2307109832764,16555,0
679.2317905426025,16555,0
680.2328836917877,16551,0
681.2367761135101,16551,0
682.2378649711609,16551,0
683.2389566898346,16550,0
684.2409176826477,16550,0
685.2438838481903,16550,0
686.244971036911,16550,0
687.253182888031,16550,0
688.2562832832336,16549,0
689.257785320282,16549,0
690.2670495510101,16549,0
691.2681639194489,16549,0
692.2699201107025,16548,0
693.273357629776,16548,0
694.2753751277924,16548,0
695.2773699760437,16548,0
696.278790473938,16548,0
697.2821831703186,16548,0
698.2845757007599,16547,0
699.2922201156616,16547,0
700.2933871746063,16547,0
701.2954452037811,16547,0
702.2965476512909,16547,0
703.298935174942,16546,0
704.3044674396515,16546,0
705.3055799007416,16546,0
706.3066799640656,16546,0
707.3120021820068,16546,0
708.3169114589691,16546,0
709.3180041313171,16546,0
710.3203315734863,16545,0
711.3259735107422,16545,0
712.3286292552948,16545,0
713.3323354721069,16545,0
714.3334765434265,16544,0
715.3350052833557,16544,0
716.3363025188446,16544,0
717.338294506073,16544,0
718.3404364585876,16544,0
719.3416788578033,16544,0
720.3430602550507,16544,0
721.3458013534546,16544,0
722.3468959331512,16544,0
723.3544085025787,16543,0
724.3591902256012,16543,0
725.3615689277649,16543,0
726.3628268241882,16542,0
727.3694813251495,16541,0
729.44486784935,16540,0
730.4461398124695,16559,0
731.4499521255493,16568,0
732.4550747871399,16572,0
733.4555292129517,16570,0
734.4573481082916,16570,0
735.4584367275238,16570,0
736.4595677852631,16570,0
737.4636299610138,16570,0
738.4655900001526,16570,0
739.4667022228241,16570,0
740.4700028896332,16570,0
741.4712550640106,16569,0
742.4747874736786,16569,0
743.478985786438,16569,0
744.4811406135559,16568,0
745.4907846450806,16567,0
746.4920191764832,16567,0
747.4976201057434,16567,0
748.5002331733704,16566,0
749.5030581951141,16566,0
750.5053505897522,16566,0
751.5064578056335,16566,0
752.508373260498,16565,0
753.5113794803619,16565,0
754.516143321991,16565,0
755.517272233963,16565,0
756.5199673175812,16565,0
757.5213105678558,16565,0
758.5241241455078,16565,0
759.5252587795258,16565,0
760.5308673381805,16565,0
761.5499079227448,16565,0
762.5533418655396,16563,0
763.5562813282013,16563,0
764.5605716705322,16563,0
765.5619375705719,16563,0
766.5648381710052,16562,0
767.5680201053619,16562,0
768.5692346096039,16562,0
769.5743818283081,16562,0
770.5783684253693,16562,0
771.5814397335052,16562,0
772.5844049453735,16562,0
773.5859022140503,16562,0
774.5870475769043,16565,0
775.5979492664337,16573,0
776.6004414558411,16573,0
777.6025881767273,16573,0
778.6037573814392,16574,0
779.6131896972656,16573,0
780.6143202781677,16572,0
781.6158971786499,16571,0
782.618586063385,16570,0
783.6194195747375,16570,0
784.6216402053833,16570,0
785.6239330768585,16570,0
786.6250374317169,16570,0
787.6288192272186,16569,0
788.6346681118011,16569,0
789.6354341506958,16569,0
790.639111995697,16568,0
791.6421241760254,16568,0
792.6487305164337,16568,0
793.6509683132172,16568,0
794.6515142917633,16568,0
795.6538536548615,16568,0
796.6561455726624,16568,0
797.6781148910522,16568,0
800.0234386920929,16568,0
801.0253310203552,16568,0
802.0271990299225,16568,0
803.0299160480499,16568,0
804.033718585968,16568,0
805.0445766448975,16568,0
806.0485904216766,16568,0
807.0497188568115,16567,0
808.0560309886932,16567,0
809.0599551200867,16567,0
810.0696086883545,16567,0
811.0711462497711,16567,0
812.0729668140411,16567,0
813.0775108337402,16567,0
814.078679561615,16567,0
815.0832760334015,16567,0
816.0875992774963,16567,0
817.088921546936,16567,0
818.0906436443329,16567,0
819.0914208889008,16567,0
820.0925314426422,16567,0
821.0956320762634,16567,0
822.0985310077667,16567,0
823.0998058319092,16567,0
824.1027081012726,16567,0
825.1038222312927,16567,0
826.1074604988098,16567,0
827.1089797019958,16567,0
828.1114962100983,16567,0
829.1172115802765,16567,0
830.1183400154114,16567,0
831.1206040382385,16567,0
832.1217420101166,16566,0
833.1242527961731,16566,0
834.1265597343445,16566,0
835.1318340301514,16566,0
836.1329302787781,16566,0
837.1340112686157,16566,0
838.1350984573364,16566,0
839.1389741897583,16566,0
840.1401805877686,16566,0
841.1432237625122,16566,0
842.1460359096527,16566,0
843.1471230983734,16566,0
844.1484839916229,16566,0
845.1502754688263,16566,0
846.1515634059906,16566,0
848.380987405777,16566,0
849.38214635849,16566,0
850.3890442848206,16566,0
851.3910593986511,16566,0
