time,qsize,idle_count
0.001985788345336914,0,1
1.0036256313323975,2,7
2.011739492416382,0,4
3.012946128845215,0,2
4.014120578765869,602,6
5.015281677246094,611,3
6.016473770141602,625,2
7.017619371414185,689,2
8.018835306167603,971,1
9.02001166343689,955,0
10.021156549453735,931,0
11.022316694259644,1369,0
12.033739566802979,1821,0
13.040104627609253,1830,0
14.050143003463745,1843,0
15.06813359260559,1848,0
16.087318420410156,1845,0
17.11210322380066,1842,0
18.134790897369385,1842,0
19.148167371749878,1846,0
20.15288209915161,2175,0
21.164836645126343,2187,0
22.176650524139404,2214,0
23.183788537979126,2206,0
24.196101188659668,2203,0
25.207226037979126,2205,0
26.221823692321777,2211,0
27.237045526504517,2208,0
28.41703486442566,2210,0
29.428176641464233,2206,0
30.434756994247437,2209,0
31.44941806793213,2203,0
32.45246744155884,2201,0
33.45618939399719,2197,0
34.45804715156555,2186,0
35.464999198913574,2178,0
36.52592730522156,2171,0
37.54346251487732,2159,0
38.585559606552124,2147,0
39.601444482803345,2137,0
40.63598084449768,2127,0
41.64061093330383,2121,0
42.65537929534912,2111,0
43.677849769592285,2108,0
44.68272352218628,2096,0
45.69396710395813,2086,0
46.708391427993774,2077,0
47.711395025253296,2067,0
48.749268531799316,2057,0
49.76817011833191,2075,0
50.80021905899048,2075,0
51.81765341758728,2075,0
52.825018644332886,2076,0
53.87086272239685,2084,0
54.90077567100525,2083,0
55.921990156173706,2084,0
56.980064153671265,2082,0
57.98596811294556,2082,0
59.00446033477783,2082,0
60.013474464416504,2082,0
61.03166842460632,2186,0
62.051586627960205,2186,0
63.07073974609375,2186,0
64.08690214157104,2187,0
65.1122395992279,2185,0
66.16583228111267,2183,0
67.17568802833557,2181,0
68.19666290283203,2178,0
69.2146635055542,2175,0
70.22646188735962,2172,0
71.24460411071777,2170,0
72.26755690574646,2167,0
73.28405928611755,2164,0
74.31222820281982,2162,0
75.34758400917053,2159,0
76.38069796562195,2156,0
77.40060496330261,2154,0
78.42332005500793,2152,0
79.42527556419373,2150,0
80.43862223625183,2147,0
81.93491673469543,2145,0
82.93602323532104,2142,0
83.94852447509766,2139,0
84.95533990859985,2137,0
85.96918535232544,2134,0
86.99624300003052,2132,0
88.0074565410614,2129,0
89.02242279052734,2126,0
90.02845430374146,2124,0
91.04904246330261,2121,0
92.05029106140137,2119,0
93.05432176589966,2117,0
94.07989072799683,2115,0
95.09078049659729,2112,0
96.12376403808594,2110,0
97.14741802215576,2107,0
98.17296528816223,2116,0
99.18813300132751,2113,0
100.21420979499817,2110,0
101.2402868270874,2108,0
102.24800205230713,2106,0
103.25301432609558,2103,0
104.26623392105103,2100,0
105.27419519424438,2094,0
106.28791284561157,2088,0
107.32313346862793,2084,0
108.32673645019531,2078,0
109.34914112091064,2072,0
110.35299849510193,2067,0
111.3948130607605,2061,0
112.41950178146362,2056,0
113.4200508594513,2050,0
114.42792773246765,2044,0
115.43129372596741,2037,0
116.97864174842834,2031,0
118.00268483161926,2023,0
119.03952717781067,2017,0
120.04966640472412,2011,0
121.3533296585083,2007,0
122.3786039352417,2000,0
123.39376306533813,1994,0
124.40838384628296,1990,0
125.91247224807739,1987,0
126.99680590629578,1982,0
128.0105905532837,1976,0
129.91420316696167,1972,0
130.9268991947174,1967,0
131.94202399253845,1963,0
132.97174668312073,1957,0
133.98028993606567,1951,0
135.01139640808105,1945,0
136.0308051109314,1936,0
137.05532908439636,1929,0
138.06944823265076,1920,0
139.09169912338257,1911,0
140.11977529525757,1899,0
141.13330554962158,1888,0
142.1792347431183,1876,0
143.1934118270874,1863,0
144.22415852546692,1850,0
145.2456271648407,1835,0
146.2550389766693,1821,0
147.2689666748047,1810,0
148.2915940284729,1795,0
149.3041958808899,1780,0
150.31527733802795,1766,0
151.3349370956421,1754,0
152.3684048652649,1759,0
153.37447357177734,2283,0
154.39862489700317,2294,0
155.41692638397217,2334,0
156.43054795265198,2357,0
157.4364025592804,2398,0
158.45200538635254,2439,0
159.48510551452637,2482,0
160.5050868988037,2507,0
161.53159046173096,2546,0
162.53809547424316,2601,0
163.5645568370819,2629,0
164.5717260837555,2654,0
165.57540702819824,2674,0
166.59197425842285,2705,0
167.61916851997375,2741,0
168.62212347984314,2769,0
169.63748002052307,2812,0
170.6399793624878,2861,0
171.6721088886261,2930,0
172.69146180152893,2952,0
173.73119258880615,2991,0
174.75302386283875,3035,0
175.7764916419983,3061,0
176.7843885421753,3086,0
177.79510021209717,3122,0
178.8226034641266,3154,0
179.8553283214569,3168,0
180.87462258338928,3182,0
181.87791848182678,3218,0
182.916583776474,3231,0
183.92303252220154,3280,0
184.9436070919037,3303,0
185.95675897598267,3352,0
186.9939591884613,3362,0
188.0124762058258,3372,0
189.03074741363525,3388,0
190.05846667289734,3436,0
191.0739393234253,3457,0
192.09138131141663,3511,0
193.09842729568481,3555,0
194.11405301094055,3588,0
195.12625241279602,3634,0
196.13372421264648,3684,0
197.17093324661255,3713,0
198.18404459953308,3740,0
199.1928310394287,3764,0
200.19936513900757,3787,0
201.22866892814636,3832,0
202.23922181129456,3865,0
203.26714611053467,3915,0
204.2807102203369,3983,0
205.31109380722046,4026,0
206.33587551116943,4051,0
207.36092066764832,4103,0
208.37194848060608,4127,0
209.39582872390747,4160,0
210.408789396286,4187,0
211.43361902236938,4207,0
212.4532916545868,4233,0
213.48676919937134,4248,0
214.51612305641174,4262,0
215.54141426086426,4300,0
216.55307698249817,4326,0
217.56889081001282,4360,0
218.58047652244568,4390,0
219.60268187522888,4431,0
220.6677725315094,4436,0
221.6944990158081,4457,0
222.70336818695068,4468,0
223.70616054534912,4474,0
224.707439661026,4487,0
225.71243691444397,4498,0
226.76216888427734,4500,0
227.80661940574646,4521,0
228.8221559524536,4517,0
230.65829157829285,4518,0
231.6691026687622,4530,0
232.6811945438385,4540,0
233.68472814559937,4540,0
234.7156789302826,4540,0
235.72371554374695,4539,0
236.74392080307007,4539,0
237.7711362838745,4539,0
238.78062176704407,4538,0
239.83101201057434,4538,0
240.88326811790466,4538,0
241.89489459991455,4538,0
242.91520357131958,4538,0
243.95271277427673,4538,0
244.98126101493835,4538,0
245.98670649528503,4538,0
247.03428149223328,4538,0
248.06285285949707,4537,0
249.09099745750427,4536,0
250.0927610397339,4534,0
251.13283109664917,4534,0
252.15928149223328,4532,0
253.19447374343872,4531,0
254.23436069488525,4529,0
255.2625608444214,4528,0
256.3002953529358,4537,0
257.3164448738098,4532,0
258.3501980304718,4523,0
259.35702085494995,4514,0
260.37780499458313,4506,0
261.3951292037964,4497,0
262.4286696910858,4488,0
263.4485161304474,4481,0
264.4792196750641,4473,0
265.4993555545807,4464,0
266.5167214870453,4455,0
267.52353978157043,4447,0
268.5401027202606,4438,0
269.58252692222595,4430,0
271.3160879611969,4429,0
272.32235383987427,4421,0
273.35140013694763,4412,0
274.3861150741577,4404,0
275.39873361587524,4397,0
276.40405774116516,4389,0
277.4091339111328,4381,0
278.43929839134216,4373,0
279.4400429725647,4366,0
280.4650568962097,4359,0
281.4971749782562,4350,0
282.50339365005493,4342,0
283.5125060081482,4334,0
284.53051495552063,4325,0
285.58444905281067,4317,0
286.61181712150574,4307,0
287.64537501335144,4294,0
288.6516532897949,4280,0
289.6628751754761,4266,0
290.6959619522095,4252,0
291.70839762687683,4237,0
292.7331192493439,4224,0
293.7611846923828,4208,0
294.8092761039734,4466,0
295.82159447669983,4468,0
296.8269057273865,4470,0
297.869437456131,4469,0
298.8856587409973,4464,0
299.88890266418457,4464,0
300.93463611602783,4462,0
301.941725730896,4760,0
302.9562656879425,5150,0
303.9660096168518,5371,0
304.9880087375641,5496,0
306.0195405483246,5488,0
307.0296890735626,5819,0
308.0477890968323,5821,0
309.05520153045654,5816,0
310.08003640174866,5814,0
311.10087156295776,5813,0
312.10819578170776,5841,0
313.12350821495056,5824,0
314.1376016139984,5842,0
315.16209387779236,5847,0
316.17308735847473,5836,0
317.20077657699585,5822,0
318.221204996109,5820,0
319.22476148605347,5816,0
320.2448351383209,5812,0
321.28295063972473,5809,0
322.30693674087524,5803,0
323.31978034973145,5797,0
324.3302974700928,5791,0
325.3434784412384,5785,0
326.36234402656555,5780,0
327.36652302742004,5774,0
328.39410758018494,5764,0
329.4037733078003,5753,0
330.4239809513092,5742,0
331.4277780056,5731,0
332.4320216178894,5722,0
333.44401454925537,5723,0
334.4483652114868,5731,0
335.45888900756836,5719,0
336.4731664657593,5711,0
337.4882972240448,5830,0
338.5021412372589,6142,0
339.504686832428,6420,0
340.5087478160858,6668,0
341.51945900917053,6915,0
342.527462720871,7164,0
343.54163217544556,7414,0
344.55277156829834,7599,0
345.564857006073,7784,0
346.57183742523193,8032,0
347.5858554840088,8279,0
348.6021032333374,8527,0
349.6054480075836,8775,0
350.61863136291504,8992,0
351.63603138923645,9273,0
352.68029952049255,9436,0
353.6980211734772,9578,0
354.7148425579071,9739,0
355.7421410083771,9901,0
356.7595434188843,10082,0
357.7729334831238,10243,0
358.78563809394836,10372,0
359.79688239097595,10515,0
360.8117413520813,10657,0
361.82476806640625,10838,0
362.8331849575043,10981,0
363.8636665344238,11163,0
364.88475918769836,11301,0
365.9091432094574,11590,0
366.9197726249695,11877,0
367.97783041000366,12136,0
369.0143048763275,12359,0
370.03756761550903,12543,0
371.05720353126526,12789,0
372.0793106555939,13101,0
373.0966463088989,13285,0
374.12266659736633,13628,0
375.13770866394043,13783,0
376.15819931030273,13937,0
377.182822227478,14185,0
378.1864869594574,14401,0
379.2180609703064,14650,0
380.22665548324585,14900,0
381.2292835712433,15084,0
382.2362599372864,15395,0
383.24156165122986,15610,0
384.2520475387573,15889,0
385.3063428401947,16085,0
386.32094979286194,16232,0
387.33388686180115,16375,0
388.3484869003296,16537,0
389.3600175380707,16662,0
390.365033864975,16788,0
391.384037733078,16950,0
392.39039158821106,17093,0
393.41498923301697,17312,0
394.53172516822815,17421,0
395.54831624031067,17416,0
396.5761821269989,17506,0
397.5963890552521,17685,0
398.601389169693,17956,0
399.6090497970581,18360,0
400.6168065071106,18841,0
401.65357851982117,19253,0
402.6771430969238,19293,0
403.7076723575592,19286,0
404.7149975299835,19267,0
405.74959778785706,19248,0
406.75468039512634,19227,0
407.7664453983307,19208,0
408.78732800483704,19189,0
409.79844427108765,19168,0
410.81008315086365,19149,0
411.81653690338135,19137,0
412.82191038131714,19126,0
413.82897543907166,19107,0
414.84218096733093,19090,0
415.8745949268341,19086,0
416.88638043403625,19071,0
417.91575503349304,19052,0
418.9326560497284,19031,0
419.9428994655609,19014,0
420.9591736793518,18995,0
421.98340916633606,18977,0
423.00071024894714,18957,0
424.0175440311432,18939,0
425.0332176685333,18928,0
426.0594484806061,18914,0
427.06365966796875,18895,0
428.08433985710144,18887,0
429.088280916214,18874,0
430.1033716201782,18867,0
431.1133553981781,18853,0
432.11954259872437,18833,0
433.136244058609,18813,0
434.1520595550537,18794,0
435.16217613220215,18775,0
436.1973555088043,18767,0
437.2049789428711,18755,0
438.2299518585205,18735,0
439.24170994758606,18715,0
440.2474112510681,18695,0
441.2615385055542,18677,0
442.28909397125244,18657,0
443.3084454536438,18638,0
444.33233404159546,18619,0
445.33676266670227,18598,0
446.36857748031616,18577,0
447.38196325302124,18559,0
448.39738726615906,18536,0
449.4072229862213,18515,0
450.4195394515991,18493,0
451.42317271232605,18469,0
452.4421353340149,18448,0
453.4577851295471,18423,0
454.47372460365295,18399,0
455.48354959487915,18379,0
456.4971420764923,18356,0
457.50130462646484,18332,0
458.5303301811218,18312,0
459.54931592941284,18288,0
460.5593581199646,18264,0
461.57920384407043,18241,0
462.5904281139374,18224,0
463.5991916656494,18200,0
464.6163818836212,18177,0
465.65000557899475,18153,0
466.6600685119629,18131,0
467.67006492614746,18116,0
468.6813118457794,18096,0
469.7025668621063,18073,0
470.704904794693,18054,0
471.70765113830566,18037,0
472.73213958740234,18015,0
473.7453236579895,17993,0
474.75745964050293,17971,0
475.758846282959,17947,0
476.78155541419983,17925,0
477.7952513694763,17902,0
478.8021070957184,17879,0
479.8120346069336,17858,0
480.83040285110474,17833,0
481.84176993370056,17810,0
482.86070442199707,17788,0
483.9056558609009,17787,0
484.9140610694885,17785,0
485.9278359413147,17782,0
486.9668073654175,17797,0
487.9831397533417,17792,0
489.0077965259552,17787,0
490.0173053741455,17782,0
491.0789957046509,17777,0
492.0889036655426,17773,0
493.1011800765991,17767,0
494.1312894821167,17761,0
495.1536319255829,17753,0
496.1604473590851,17744,0
497.17486786842346,17734,0
498.1936311721802,17726,0
499.20627880096436,17712,0
500.2154393196106,17698,0
501.22421383857727,17686,0
502.241010427475,17678,0
503.2538335323334,17657,0
504.268666267395,17635,0
505.2867953777313,17611,0
506.3023192882538,17588,0
507.31713461875916,17565,0
508.3364019393921,17544,0
509.34264159202576,17521,0
510.3564364910126,17500,0
511.36541748046875,17476,0
512.3831324577332,17455,0
513.3945543766022,17443,0
514.411429643631,17430,0
515.4200215339661,17418,0
516.4346680641174,17395,0
517.4420874118805,17371,0
518.455962896347,17350,0
519.4657683372498,17324,0
520.4699528217316,17301,0
521.4788892269135,17280,0
522.4919545650482,17254,0
523.5191066265106,17231,0
524.5396959781647,17208,0
525.5472962856293,17188,0
526.5505278110504,17165,0
527.5681118965149,17142,0
528.5877327919006,17122,0
529.6073982715607,17102,0
530.6185703277588,17078,0
531.6249380111694,17053,0
532.6484742164612,17030,0
533.6547627449036,17009,0
534.6632852554321,16985,0
535.68013048172,16965,0
536.6884169578552,16947,0
537.7071149349213,16923,0
538.721155166626,16900,0
539.739443063736,16876,0
540.7532625198364,16853,0
541.7597305774689,16830,0
542.7797827720642,16807,0
543.7859170436859,16785,0
544.79314661026,16768,0
545.8197093009949,16750,0
546.8390843868256,16726,0
547.8548285961151,16704,0
548.8657784461975,16680,0
549.8744020462036,16658,0
550.8812937736511,16635,0
551.8973741531372,16611,0
552.9118049144745,16587,0
553.9248390197754,16566,0
554.9404339790344,16541,0
555.9490914344788,16518,0
556.9668955802917,16499,0
557.9832863807678,16474,0
558.9991166591644,16452,0
560.0279772281647,16427,0
561.0366251468658,16405,0
562.0617349147797,16383,0
563.0697023868561,16359,0
564.0722873210907,16337,0
565.1112060546875,16316,0
566.1253824234009,16292,0
567.1328246593475,16269,0
568.1509244441986,16313,0
569.1788048744202,16361,0
570.1958117485046,16350,0
571.2187583446503,16331,0
572.224467754364,16496,0
573.226811170578,16518,0
574.2560937404633,16521,0
575.2702963352203,16520,0
576.2950551509857,16520,0
577.3040628433228,16519,0
578.3317141532898,16518,0
579.3368616104126,16518,0
580.3509423732758,16518,0
581.3704409599304,16518,0
582.371603012085,16516,0
583.4145910739899,16516,0
584.4283204078674,16516,0
585.4582409858704,16516,0
586.4776258468628,16516,0
587.4933643341064,16515,0
588.507091999054,16515,0
589.5274817943573,16513,0
590.545417547226,16512,0
591.5624890327454,16512,0
592.6208412647247,16511,0
593.6411321163177,16511,0
594.6654212474823,16509,0
595.7096843719482,16536,0
596.7426133155823,16547,0
597.7781052589417,16545,0
598.7846772670746,16543,0
599.794685125351,16543,0
600.795845746994,16541,0
601.8110842704773,16538,0
602.8165102005005,16551,0
603.8200709819794,16579,0
604.8314967155457,16579,0
605.866375207901,16578,0
606.8774771690369,16578,0
607.9003717899323,16578,0
608.916316986084,16578,0
609.9281764030457,16578,0
610.9328043460846,16578,0
611.966860294342,16578,0
612.969140291214,16577,0
613.982922077179,16577,0
614.998485326767,16576,0
616.0351841449738,16574,0
617.056911945343,16574,0
618.0869519710541,16574,0
619.0973575115204,16574,0
620.2225322723389,16573,0
621.2602066993713,16573,0
622.2676513195038,16573,0
623.2793667316437,16572,0
624.2963755130768,16571,0
625.3234601020813,16571,0
626.335880279541,16571,0
627.3464324474335,16571,0
628.3619062900543,16570,0
629.3718409538269,16570,0
630.7613162994385,16570,0
631.7911598682404,16570,0
632.8146872520447,16570,0
633.8716788291931,16569,0
634.8877704143524,16569,0
635.9083819389343,16569,0
636.9202527999878,16569,0
637.9337019920349,16569,0
638.9567880630493,16569,0
639.9727783203125,16569,0
640.9833855628967,16569,0
642.0406799316406,16569,0
643.052351474762,16569,0
644.0648300647736,16569,0
645.0862681865692,16569,0
646.1143772602081,16569,0
647.1851875782013,16569,0
648.202600479126,16569,0
649.2389650344849,16569,0
650.2523691654205,16569,0
651.2541136741638,16569,0
652.2918360233307,16569,0
653.3070685863495,16568,0
654.3327820301056,16568,0
655.3616580963135,16568,0
656.3697516918182,16568,0
657.681788444519,16568,0
658.7000908851624,16568,0
659.7239580154419,16568,0
660.812362909317,16568,0
661.8367609977722,16568,0
662.8912634849548,16568,0
663.9043354988098,16568,0
664.9277729988098,16568,0
665.9439837932587,16567,0
666.953663110733,16567,0
667.973128080368,16567,0
668.9937040805817,16567,0
670.0124931335449,16567,0
671.1020755767822,16567,0
672.1635971069336,16567,0
673.191427230835,16567,0
674.2514967918396,16567,0
675.5236308574677,16567,0
676.5313606262207,16567,0
677.5702257156372,16567,0
678.5961556434631,16567,0
679.6199584007263,16567,0
680.6785759925842,16567,0
681.7101402282715,16567,0
682.7156436443329,16567,0
683.7446191310883,16567,0
684.747722864151,16567,0
685.7735326290131,16567,0
686.7799978256226,16567,0
687.804605960846,16567,0
688.8369934558868,16567,0
689.8675541877747,16567,0
690.8940398693085,16567,0
691.9033801555634,16567,0
692.9207208156586,16567,0
693.9529807567596,16567,0
694.9743366241455,16567,0
696.0234503746033,16564,0
697.0293278694153,16563,0
698.0684883594513,16561,0
699.1588912010193,16560,0
700.2100079059601,16560,0
701.2425560951233,16563,0
702.2679147720337,16565,0
703.2817857265472,16563,0
704.3344087600708,16597,0
705.3615221977234,16596,0
706.3877601623535,16633,0
707.4243750572205,16637,0
708.4405643939972,16637,0
709.5098237991333,16635,0
710.519544839859,16633,0
711.5663995742798,16631,0
712.5989327430725,16628,0
713.6564183235168,16626,0
714.6779298782349,16624,0
715.733345746994,16621,0
716.7697260379791,16620,0
717.8093955516815,16617,0
718.8453507423401,16615,0
719.8465089797974,16612,0
721.647668838501,16610,0
722.6589996814728,16607,0
723.6892488002777,16605,0
724.717714548111,16602,0
725.7280282974243,16600,0
726.7572109699249,16598,0
727.7846508026123,16595,0
728.8098454475403,16589,0
729.8307118415833,16583,0
730.8508636951447,16574,0
731.9060809612274,16567,0
732.9087607860565,16561,0
733.9363965988159,16554,0
734.9518625736237,16546,0
735.9901926517487,16539,0
737.0168681144714,16531,0
738.0197148323059,16523,0
739.0452980995178,16517,0
740.1561741828918,16511,0
741.1795349121094,16503,0
742.1885018348694,16496,0
743.1946566104889,16489,0
744.2237768173218,16481,0
745.2360193729401,16471,0
746.2511625289917,16461,0
747.2719035148621,16453,0
748.2875642776489,16442,0
749.3164219856262,16429,0
750.3241503238678,16412,0
751.3557801246643,16395,0
752.3824746608734,16379,0
753.3940691947937,16378,0
754.4191160202026,16394,0
755.4280631542206,16386,0
756.4356133937836,16377,0
757.4450209140778,16380,0
758.4510037899017,19699,0
759.4843537807465,19682,0
760.502806186676,19664,0
761.5056598186493,19649,0
762.5113999843597,19631,0
763.5254023075104,19613,0
764.5299377441406,19633,0
765.5367524623871,19626,0
766.5459957122803,19603,0
767.5518569946289,19582,0
768.5740332603455,19557,0
769.5859930515289,19535,0
770.6033520698547,19512,0
771.6107265949249,19488,0
772.6154208183289,19467,0
773.619265794754,19445,0
774.6438546180725,19424,0
775.6746580600739,19402,0
776.6761519908905,19378,0
777.6834809780121,19356,0
778.6842174530029,19345,0
779.6900444030762,19322,0
780.694858789444,19299,0
781.7082350254059,19276,0
782.7200698852539,19250,0
783.7297255992889,19227,0
784.7333850860596,19207,0
785.7479214668274,19198,0
786.749104976654,19176,0
787.7548155784607,19152,0
788.7648515701294,19129,0
789.7678935527802,19105,0
790.7730584144592,19084,0
791.7979192733765,19066,0
792.8185465335846,19052,0
793.8388617038727,19028,0
794.8484597206116,19004,0
795.8534908294678,18997,0
796.8657035827637,18985,0
797.8786954879761,18961,0
798.8923876285553,18946,0
799.897344827652,18936,0
800.9193086624146,18924,0
801.9357001781464,18900,0
802.9410507678986,18878,0
803.9577360153198,18856,0
804.9744641780853,18832,0
805.991626739502,18825,0
806.9989998340607,18802,0
808.0232496261597,18785,0
809.0415298938751,18762,0
810.0542683601379,18741,0
811.056617975235,18719,0
812.0821466445923,18701,0
813.0977721214294,18716,0
814.11785364151,18745,0
815.1288921833038,18727,0
816.1341981887817,18706,0
817.144061088562,18689,0
818.1526675224304,18665,0
819.1537983417511,18641,0
820.1590065956116,18620,0
821.1703593730927,18596,0
822.1903433799744,18572,0
823.2015061378479,18547,0
824.2167322635651,18527,0
825.2361989021301,18502,0
826.23939037323,18481,0
827.2437555789948,18460,0
828.2485332489014,18436,0
829.2532694339752,18427,0
830.2711236476898,18413,0
831.2868983745575,18437,0
832.364176273346,18430,0
833.3917791843414,18413,0
834.4012858867645,18438,0
835.4128439426422,18431,0
836.4398100376129,18449,0
837.4514818191528,18455,0
838.4677329063416,18448,0
839.5081679821014,18435,0
